cophenetic_distance,Accession,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_cophenetic_distance,studres
1.6428269094,MF598699,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-04,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_414485_W3_2015, complete genome",MERS,9838,0.496418483170641,-1.6651833544991
1.6432675328,MF598702,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-04,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_414377_W3_2015, complete genome",MERS,9838,0.496686657692336,-1.89995608551254
1.6437109669,MF598712,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-04,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_414492_W4_2015, complete genome",MERS,9838,0.496956470289365,-1.6620864925925
1.6432695258,MF598711,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-04,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_414481_W4_2015, complete genome",MERS,9838,0.496687870519068,-1.54552704082111
1.6433603905,MF598614,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B22_2015, complete genome",MERS,9838,0.496743164058248,-1.54520884172067
1.6432711442,MF598623,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B31_2015, complete genome",MERS,9838,0.49668885538441,-1.42744757584668
1.6426484118,MF598630,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B38_2015, complete genome",MERS,9838,0.496309824554931,-1.54770259813361
1.6424750198,MF598671,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B81_2015, complete genome",MERS,9838,0.496204262615618,-1.54831008208059
1.6424709365,MF598600,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B8_2015, complete genome",MERS,9838,0.496201776547321,-1.54832438882577
1.6426444137,MF598716,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-04,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_414486_W4_2015, complete genome",MERS,9838,0.496307390616642,-1.54771660486125
1.6422934556,MF598634,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B42_2015, complete genome",MERS,9838,0.496093713454212,-1.54894626730676
1.6424679482,MF598653,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B63_2015, complete genome",MERS,9838,0.496199957152742,-1.54833485901899
1.6422934754,MF598707,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-04,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_415915_W3_2015, complete genome",MERS,9838,0.496093725510522,-1.54894619792539
1.6432647185,MF598629,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B37_2015, complete genome",MERS,9838,0.496684945066514,-1.54554387600254
1.6430023565,MF598689,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30121,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B102_2015, complete genome",MERS,9838,0.496525273320688,-1.54646274442599
1.6437109987,MF598656,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B66_2015, complete genome",MERS,9838,0.496956489635831,-1.54398121411967
1.6435341725,MF598658,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B68_2015, complete genome",MERS,9838,0.496848906421948,-1.78084525379698
1.6425568852,MF598640,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B49_2015, complete genome",MERS,9838,0.496254104079801,-1.5480232561486
1.6424703884,MF598673,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B83_2015, complete genome",MERS,9838,0.49620144284273,-1.7845734662928
1.6423819174,MF598700,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-04,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_414379_W3_2015, complete genome",MERS,9838,0.496147576798364,-1.54863629591082
1.6419390476,MF598650,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B60_2015, complete genome",MERS,9838,0.495877889512983,-1.55018828783879
1.6421784934,MF598651,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B61_2015, complete genome",MERS,9838,0.496023709994397,-1.66745583804377
1.6410233692,MF598665,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B75_2015, complete genome",MERS,9838,0.495320052835317,-1.55339853643254
1.6408467959,MF598687,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B100_2015, complete genome",MERS,9838,0.495212447542428,-1.55401778831556
1.6411119183,MF598654,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B64_2015, complete genome",MERS,9838,0.49537401106206,-1.78933802662279
1.641203909,KJ713299,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30116,"Briese,T., Mishra,N., Jain,K., Zalmout,I.S., Jabado,O.J., Karesh,W.B., Daszak,P., Mohammed,O.B., Alagaili,A.N., Lipkin,W.I.",24781747,Saudi Arabia,Camelus dromedarius,oronasopharynx,2013-11,"Middle East respiratory syndrome coronavirus isolate KSA-CAMEL-376, complete genome",MERS,9838,0.495430063376867,-1.9071942291905
1.6401380851,KF600652,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30082,"Cotten,M., Watson,S.J., Kellam,P., Al-Rabeeah,A.A., Makhdoom,H.Q., Assiri,A., Al-Tawfiq,J.A., Alhakeem,R.F., Madani,H., AlRabiah,F.A., Al Hajjar,S., Al-nassir,W.N., Albarrak,A., Flemban,H., Balkhy,H.H., Alsubaie,S., Palser,A.L., Gall,A., Bashford-Rogers,R., Rambaut,A., Zumla,A.I., Memish,Z.A., Zumla,A.",24055451,Saudi Arabia,Homo sapiens,unknown,10/30/2012,"Middle East respiratory syndrome coronavirus isolate Riyadh_2_2012, complete genome",MERS,9606,0.494780436523342,-1.79275601855026
1.6402269191,MF598663,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B73_2015, complete genome",MERS,9838,0.494834597569389,-1.79244414053256
1.6403149068,KF600612,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30063,"Cotten,M., Watson,S.J., Kellam,P., Al-Rabeeah,A.A., Makhdoom,H.Q., Assiri,A., Al-Tawfiq,J.A., Alhakeem,R.F., Madani,H., AlRabiah,F.A., Al Hajjar,S., Al-nassir,W.N., Albarrak,A., Flemban,H., Balkhy,H.H., Alsubaie,S., Palser,A.L., Gall,A., Bashford-Rogers,R., Rambaut,A., Zumla,A.I., Memish,Z.A., Ong,S.H., Al Rabeeah,A.A., Barry,M., Shibl,A., Alrabiah,F.A., Hajjar,S., Zumla,A.","24055451, 24549846",Saudi Arabia,Homo sapiens,unknown,10/23/2012,"Middle East respiratory syndrome coronavirus isolate Riyadh_1_2012, complete genome",MERS,9606,0.494888239744792,-1.79213525062902
1.6393364059,KF192507,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Drosten,C., Seilmaier,M., Corman,V.M., Hartmann,W., Scheible,G., Sack,S., Guggemos,W., Kallies,R., Muth,D., Junglen,S., Muller,M.A., Haas,W., Guberina,H., Rohnisch,T., Schmid-Wendtner,M., Aldabbagh,S., Dittmer,U., Gold,H., Graf,P., Bonin,F., Rambaut,A., Wendtner,C.M.",23782859,United Arab Emirates,Homo sapiens,unknown,2013,"Middle East respiratory syndrome coronavirus, complete genome",MERS,9606,0.494291529402297,-1.79557132744657
1.6394251084,KC667074,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30112,"Cotten,M., Lam,T.T., Watson,S.J., Palser,A.L., Petrova,V., Grant,P., Pybus,O.G., Rambaut,A., Guan,Y., Pillay,D., Kellam,P., Nastouli,E., Cotten,M.L., Palser,A., Pybus,O.",23693015,United Kingdom: England,Homo sapiens,unknown,9/19/2012,"Human betacoronavirus 2c England-Qatar/2012, complete genome",MERS,9606,0.49434563672278,-1.79525975625614
1.639627855,KF600613,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30064,"Cotten,M., Watson,S.J., Kellam,P., Al-Rabeeah,A.A., Makhdoom,H.Q., Assiri,A., Al-Tawfiq,J.A., Alhakeem,R.F., Madani,H., AlRabiah,F.A., Al Hajjar,S., Al-nassir,W.N., Albarrak,A., Flemban,H., Balkhy,H.H., Alsubaie,S., Palser,A.L., Gall,A., Bashford-Rogers,R., Rambaut,A., Zumla,A.I., Memish,Z.A., Zumla,A.",24055451,Saudi Arabia,Homo sapiens,unknown,2/5/2013,"Middle East respiratory syndrome coronavirus isolate Riyadh_3_2013, complete genome",MERS,9606,0.494469298403467,-1.79454766481433
1.6394524633,KF917527,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29851,"Azhar,E.I., El-Kafrawy,S.A., Farraj,S.A., Hassan,A.M., Al-Saeed,M.S., Hashem,A.M., Madani,T.A., Alsaeed,M.S., Alawi,M.M.",24896817,Saudi Arabia,Camelus dromedarius,unknown,11/8/2013,"Middle East respiratory syndrome coronavirus isolate MERS-CoV-Jeddah-Camel-1, complete genome",MERS,9838,0.494362322249703,-1.79516367449925
1.6395756339,KJ556336,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29890,"Memish,Z.A., Cotten,M., Meyer,B., Watson,S.J., Alsahafi,A.J., Al Rabeeah,A.A., Corman,V.M., Sieberg,A., Makhdoom,H.Q., Assiri,A., Al Masri,M., Aldabbagh,S., Bosch,B.J., Beer,M., Muller,M.A., Kellam,P., Drosten,C., Palser,A.L., Zumla,A.",24857749,Saudi Arabia,Homo sapiens,unknown,11/6/2013,"Middle East respiratory syndrome coronavirus isolate Jeddah_1_2013, complete genome",MERS,9606,0.494437448534936,-1.79473106844663
1.6395412883,KJ156944,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30055,"Cotten,M., Watson,S.J., Zumla,A.I., Makhdoom,H.Q., Palser,A.L., Ong,S.H., Al Rabeeah,A.A., Alhakeem,R.F., Assiri,A., Al-Tawfiq,J.A., Albarrak,A., Barry,M., Shibl,A., Alrabiah,F.A., Hajjar,S., Balkhy,H.H., Flemban,H., Rambaut,A., Kellam,P., Memish,Z.A., Zumla,A.",24549846,Saudi Arabia,Homo sapiens,unknown,7/2/2013,"Middle East respiratory syndrome coronavirus isolate Riyadh_5_2013, complete genome",MERS,9606,0.494416500456038,-1.7948516954894
1.639275965,KJ156952,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30054,"Cotten,M., Watson,S.J., Zumla,A.I., Makhdoom,H.Q., Palser,A.L., Ong,S.H., Al Rabeeah,A.A., Alhakeem,R.F., Assiri,A., Al-Tawfiq,J.A., Albarrak,A., Barry,M., Shibl,A., Alrabiah,F.A., Hajjar,S., Balkhy,H.H., Flemban,H., Rambaut,A., Kellam,P., Memish,Z.A., Zumla,A.",24549846,Saudi Arabia,Homo sapiens,unknown,3/1/2013,"Middle East respiratory syndrome coronavirus isolate Riyadh_4_2013, complete genome",MERS,9606,0.494254659596922,-1.79578363842002
1.6394534719,KJ156881,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30055,"Cotten,M., Watson,S.J., Zumla,A.I., Makhdoom,H.Q., Palser,A.L., Ong,S.H., Al Rabeeah,A.A., Alhakeem,R.F., Assiri,A., Al-Tawfiq,J.A., Albarrak,A., Barry,M., Shibl,A., Alrabiah,F.A., Hajjar,S., Balkhy,H.H., Flemban,H., Rambaut,A., Kellam,P., Memish,Z.A., Zumla,A.",24549846,Saudi Arabia,Homo sapiens,unknown,6/12/2013,"Middle East respiratory syndrome coronavirus isolate Wadi-Ad-Dawasir_1_2013, complete genome",MERS,9606,0.494362937454909,-1.79516013190879
