Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
MG518518,0.120691,0.211629,0.284336,0.351708,0.393769,0.40612,0.438132,0.445706,0.46025,0.473183,0.411802,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31034,"Kim,J.H., Jang,J.H., Yoon,S.W., Noh,J.Y., Ahn,M.J., Kim,Y., Jeong,D.G., Kim,H.K.",29508550,South Korea: Chungnam,Hydropotes inermis,unknown,2/24/2017,"Water deer coronavirus isolate W17-18, complete genome",Betacoronavirus 1,9883,-0.931990836038226,0.393769,0.221988675606258
MG596802,0.124465,0.206503,0.279323,0.36244,0.364415,0.384571,0.391969,0.382525,0.395649,0.43468,0.411802,0.370944,0.35328,0.19774011299435,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30048,"Moreno,A., Lelli,D., de Sabato,L., Zaccaria,G., Boni,A., Sozzi,E., Prosperi,A., Lavazza,A., Cella,E., Castrucci,M.R., Cicozzi,M., Vaccari,G., De Sabato,L.",29258555,Italy,Hypsugo savii,unknown,2011,"Middle East respiratory syndrome-related coronavirus isolate Bat-CoV/H.savii/Italy/206645-40/2011, complete genome",MERS,109485,-1.009461950887,0.364415,-0.226884372470056
MG596803,0.124037,0.208745,0.280835,0.369069,0.361011,0.381538,0.371643,0.367471,0.371816,0.396183,0.390467,0.370944,0.328965,0.186440677966102,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30039,"Moreno,A., Lelli,D., de Sabato,L., Zaccaria,G., Boni,A., Sozzi,E., Prosperi,A., Lavazza,A., Cella,E., Castrucci,M.R., Cicozzi,M., Vaccari,G., De Sabato,L.",29258555,Italy,Pipistrellus kuhlii,unknown,2011,"Middle East respiratory syndrome-related coronavirus isolate Bat-CoV/P.khulii/Italy/206645-63/2011, complete genome",MERS,59472,-1.01884685019936,0.361011,-0.429049011305432
MG762674,0.134134,0.22835,0.301379,0.363724,0.404746,0.40612,0.46055,0.420377,0.406368,0.36511,0.411802,0.391212,0.405585,0.209039548022599,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29134,"Luo,Y., Li,B., Jiang,R.D., Hu,B.J., Luo,D.S., Zhu,G.J., Hu,B., Liu,H.Z., Zhang,Y.Z., Yang,X.L., Shi,Z.L.",29500692,China,Rousettus sp.,unknown,11/1/2009,"Rousettus bat coronavirus HKU9 isolate Rousettus spp/Jinghong/2009, complete genome",Rousettus bat coronavirus HKU9,,-0.904495569116833,0.404746,0.615296531966499
MG772933,0.0679329,0.0913417,0.0993081,0.0986564,0.0983654,0.0991336,0.0992389,0.0969802,0.0947735,0.0940065,0.0934667,0.091659,0.0914855,0.892655367231638,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29802,"Hu,D., Zhu,C., Ai,L., He,T., Wang,Y., Ye,F., Yang,L., Ding,C., Zhu,X., Lv,R., Zhu,J., Hassan,B., Feng,Y., Tan,W., Wang,C.",30209269,China,Rhinolophus sinicus,unknown,2017-02,"Bat SARS-like coronavirus isolate bat-SL-CoVZC45, complete genome",Bat SARS-like,89399,-2.31906616277511,0.0983654,-0.428105442840437
MG772934,0.069496,0.0930848,0.10033,0.100119,0.0995652,0.100915,0.0999881,0.0962313,0.0953016,0.0950123,0.0937279,0.092299,0.0914855,0.892655367231638,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29732,"Hu,D., Zhu,C., Ai,L., He,T., Wang,Y., Ye,F., Yang,L., Ding,C., Zhu,X., Lv,R., Zhu,J., Hassan,B., Feng,Y., Tan,W., Wang,C.",30209269,China,Rhinolophus sinicus,unknown,2015-07,"Bat SARS-like coronavirus isolate bat-SL-CoVZXC21, complete genome",Bat SARS-like,89399,-2.30694257303551,0.0995652,-0.346290890496025
MG812375,0.148089,0.237063,0.318945,0.394783,0.43736,0.451491,0.494592,0.532331,0.46025,0.43468,0.411802,0.391212,0.405585,0.096045197740113,Sparrow deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25795,"Chen,Q., Wang,L., Yang,C., Zheng,Y., Gauger,P.C., Anderson,T., Harmon,K.M., Zhang,J., Yoon,K.J., Main,R.G., Li,G.",29872066,USA: IL,Passeridae,feces,2017,"Sparrow deltacoronavirus strain ISU690-4, complete genome",Sparrow deltacoronavirus,,-0.826998624395393,0.43736,-0.259506661994358
MG812377,0.148662,0.239228,0.322553,0.389311,0.421136,0.459897,0.47542,0.532331,0.46025,0.473183,0.448279,0.425865,0.405585,0.0734463276836158,Sparrow deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25710,"Chen,Q., Wang,L., Yang,C., Zheng,Y., Gauger,P.C., Anderson,T., Harmon,K.M., Zhang,J., Yoon,K.J., Main,R.G., Li,G.",29872066,USA: IL,Passer montanus,feces,2017,"Sparrow deltacoronavirus strain ISU42824, complete genome",Sparrow deltacoronavirus,9160,-0.864799457086017,0.421136,-0.791778177122319
MG812378,0.148918,0.241039,0.317775,0.389311,0.428819,0.451491,0.56782,1,1,1,0.411802,0.425865,1,0.0621468926553672,Sparrow deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25685,"Chen,Q., Wang,L., Yang,C., Zheng,Y., Gauger,P.C., Anderson,T., Harmon,K.M., Zhang,J., Yoon,K.J., Main,R.G., Li,G.",29872066,USA: MN,Passeridae,feces,2017,"Sparrow deltacoronavirus strain ISU73347, complete genome",Sparrow deltacoronavirus,,-0.846720360505698,0.428819,-0.810173152611703
MG923469,0.135326,0.230496,0.306853,0.366353,0.381949,0.410443,0.429237,0.382525,0.406368,0.473183,1,1,1,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29421,"Chu,D.K.W., Hui,K.P.Y., Perera,R.A.P.M., Miguel,E., Niemeyer,D., Zhao,J., Channappanavar,R., Dudas,G., Oladipo,J.O., Traore,A., Fassi-Fihri,O., Ali,A., Demissie,G.F., Muth,D., Chan,M.C.W., Nicholls,J.M., Meyerholz,D.K., Kuranga,S.A., Mamo,G., Zhou,Z., So,R.T.Y., Hemida,M.G., Webby,R.J., Roger,F., Rambaut,A., Poon,L.L.M., Perlman,S., Drosten,C., Chevalier,V., Peiris,M.",29507189,Morocco,Camelus dromedarius,unknown,3/3/2015,"Middle East respiratory syndrome-related coronavirus isolate MERS-CoV camel/Morocco/CIRAD-HKU213/2015, complete genome",MERS,9838,-0.962468187141932,0.381949,-0.330308398990514
MG923472,0.134512,0.227122,0.306341,0.361176,0.38646,0.40612,0.421391,0.377093,0.395649,0.43468,1,0.425865,1,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29680,"Chu,D.K.W., Hui,K.P.Y., Perera,R.A.P.M., Miguel,E., Niemeyer,D., Zhao,J., Channappanavar,R., Dudas,G., Oladipo,J.O., Traore,A., Fassi-Fihri,O., Ali,A., Demissie,G.F., Muth,D., Chan,M.C.W., Nicholls,J.M., Meyerholz,D.K., Kuranga,S.A., Mamo,G., Zhou,Z., So,R.T.Y., Hemida,M.G., Webby,R.J., Roger,F., Rambaut,A., Poon,L.L.M., Perlman,S., Drosten,C., Chevalier,V., Peiris,M.",29507189,Nigeria,Camelus dromedarius,unknown,1/13/2015,"Middle East respiratory syndrome-related coronavirus isolate MERS-CoV camel/Nigeria/NS004/2015, complete genome",MERS,9838,-0.950726909195283,0.38646,-0.321380514173032
MG923474,0.135053,0.22906,0.310524,0.3677,0.388819,0.410443,0.429237,0.388475,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29454,"Chu,D.K.W., Hui,K.P.Y., Perera,R.A.P.M., Miguel,E., Niemeyer,D., Zhao,J., Channappanavar,R., Dudas,G., Oladipo,J.O., Traore,A., Fassi-Fihri,O., Ali,A., Demissie,G.F., Muth,D., Chan,M.C.W., Nicholls,J.M., Meyerholz,D.K., Kuranga,S.A., Mamo,G., Zhou,Z., So,R.T.Y., Hemida,M.G., Webby,R.J., Roger,F., Rambaut,A., Poon,L.L.M., Perlman,S., Drosten,C., Chevalier,V., Peiris,M.",29507189,Nigeria,Camelus dromedarius,unknown,1/24/2016,"Middle East respiratory syndrome-related coronavirus isolate MERS-CoV camel/Nigeria/NV1405/2016, complete genome",MERS,9838,-0.944641339277113,0.388819,-0.350317582827582
MG923480,0.134999,0.229238,0.308932,0.3677,0.384171,0.40612,0.414374,0.388475,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29462,"Chu,D.K.W., Hui,K.P.Y., Perera,R.A.P.M., Miguel,E., Niemeyer,D., Zhao,J., Channappanavar,R., Dudas,G., Oladipo,J.O., Traore,A., Fassi-Fihri,O., Ali,A., Demissie,G.F., Muth,D., Chan,M.C.W., Nicholls,J.M., Meyerholz,D.K., Kuranga,S.A., Mamo,G., Zhou,Z., So,R.T.Y., Hemida,M.G., Webby,R.J., Roger,F., Rambaut,A., Poon,L.L.M., Perlman,S., Drosten,C., Chevalier,V., Peiris,M.",29507189,Nigeria,Camelus dromedarius,unknown,2/7/2016,"Middle East respiratory syndrome-related coronavirus isolate MERS-CoV camel/Nigeria/NV1787/2016, complete genome",MERS,9838,-0.956667513016596,0.384171,-0.430841895576562
MH004412,0.129637,0.220243,0.306341,0.40695,0.442016,0.425253,0.521616,0.532331,0.501017,1,1,1,1,0.112994350282486,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,27661,"Lara-Romero,R., Martinez-Bautista,R., Cerriteno-Sanchez,J.L., Gomez-Nunez,L., Mendoza-Elvira,S., Ramirez-Mendoza,H., Gonzalez-Martinez,A.R., Rivera-Benitez,J.F.","",Mexico,Sus scrofa,abdominal cavity,7/19/2016,"Porcine epidemic diarrhea virus strain PEDV/MEX/GTO/02/2016, complete genome",Porcine epidemic diarrhea virus,9823,-0.816409198464588,0.442016,0.0204478928757167
MH043953,0.120283,0.210031,0.282374,0.36244,0.407755,0.419967,0.438132,0.445706,0.501017,1,1,0.425865,0.405585,0.209039548022599,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31032,"Byukusenge,M., Nissly,R.H., Kasibhatla,S.M., Li,L., Russell,R., Springer,H., Barry,R., Van Saun,R., Wolfgang,D., Hovingh,E., Kulkarni-Kale,U., Kuchipudi,S.V.","",USA: Pennsylvania,Bos taurus,feces,2017-04,"Bovine coronavirus isolate 4-17-25, complete genome",Betacoronavirus 1,9913,-0.897088775140501,0.407755,0.664963408552822
MH532440,0.14424,0.240836,0.318358,0.394783,0.452272,0.558875,1,1,1,1,1,1,1,0.107344632768362,Quail deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25881,"Domanska-Blicharz,K., Kuczkowski,M., Sajewicz-Krukowska,J.","",Poland,Coturnix japonica,unknown,3/3/2015,"Quail deltacoronavirus strain G032/2015, complete genome",Quail deltacoronavirus,93934,-0.793471510229308,0.452272,0.104364402794705
MH539766,0.127926,0.225566,0.316048,0.369069,0.417565,0.425253,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.135593220338983,Rhinolophus bat coronavirus HKU2,Alphacoronavirus,Alphacoronavirus,27170,"Wang,X., Ma,P., Qian,J., Fang,L., Xiao,S.","",China,Sus scrofa,unknown,2017-07,"Porcine enteric alphacoronavirus isolate CHN-GD-2017, complete genome",Rhinolophus bat coronavirus HKU2,9823,-0.873315058186688,0.417565,-0.0818457086546521
MH615810,0.128878,0.223869,0.311601,0.371878,0.410887,0.425253,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.15819209039548,Swine acute diarrhea syndrome coronavirus,Unknown,Alphacoronavirus,27184,"Kai,L.","",China,Sus scrofa,unknown,2018-03,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV-CH-FJWT-2018, complete genome",Swine acute diarrhea syndrome coronavirus,9823,-0.889437041461355,0.410887,0.0888874969643414
MH687934,0.126055,0.2196,0.293099,0.38418,0.432971,0.459897,0.521616,1,1,1,1,1,1,0.129943502824859,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28249,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/11/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_23, complete genome",Alphacoronavirus sp.,153297,-0.837084527818389,0.432971,0.091044066650646
MH687935,0.12908,0.2196,0.298531,0.36244,0.414154,0.451491,0.448402,0.410749,0.436405,0.43468,0.448279,0.425865,0.405585,0.11864406779661,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,27757,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_24, complete genome",Alphacoronavirus sp.,153297,-0.881517393648154,0.414154,-0.345793360634288
MH687936,0.130404,0.222699,0.298065,0.3677,0.424881,0.459897,0.438132,0.420377,0.436405,0.43468,0.448279,0.425865,0.405585,0.135593220338983,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28181,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_31, complete genome",Alphacoronavirus sp.,153297,-0.855946149265039,0.424881,0.0344320033038065
MH687937,0.128677,0.2196,0.293099,0.391095,0.428819,0.469427,0.494592,1,0.46025,1,1,1,1,0.11864406779661,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28236,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_32, complete genome",Alphacoronavirus sp.,153297,-0.846720360505698,0.428819,-0.112818139301971
MH687940,0.127628,0.217071,0.298531,0.355132,0.407755,0.443972,0.429237,0.410749,0.436405,0.43468,0.448279,0.425865,0.405585,0.129943502824859,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28170,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/10/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_45, complete genome",Alphacoronavirus sp.,153297,-0.897088775140501,0.407755,-0.310675775972469
MH687943,0.126887,0.217539,0.291792,0.3778,0.417565,0.459897,0.494592,1,0.46025,1,1,1,1,0.11864406779661,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28240,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/10/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_5, complete genome",Alphacoronavirus sp.,153297,-0.873315058186688,0.417565,-0.290872294053688
MH687949,0.128677,0.217853,0.297602,0.358705,0.410887,0.459897,0.448402,0.410749,0.436405,0.43468,0.448279,0.425865,0.405585,0.129943502824859,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28185,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/10/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_76, complete genome",Alphacoronavirus sp.,153297,-0.889437041461355,0.410887,-0.259446427486936
MH687950,0.129943,0.218168,0.292225,0.361176,0.421136,0.451491,0.429237,0.420377,0.436405,0.43468,0.448279,0.425865,0.405585,0.135593220338983,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28155,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/10/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_77, complete genome",Alphacoronavirus sp.,153297,-0.864799457086017,0.421136,-0.0248386181504369
MH687968,0.122859,0.203111,0.278577,0.350598,0.364415,0.398189,0.414374,0.420377,0.419488,0.43468,0.375332,0.370944,0.372583,0.169491525423729,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31083,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/14/2014,"Betacoronavirus sp. strain VZ_BetaCoV_16715_52, complete genome",Betacoronavirus sp.,83752,-1.009461950887,0.364415,-0.575311213279553
MH687969,0.12625,0.212513,0.282374,0.353975,0.37979,0.40612,0.402232,0.395054,0.406368,0.36511,0.448279,0.391212,1,0.146892655367232,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31352,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_33, complete genome",Betacoronavirus sp.,83752,-0.968136810597765,0.37979,-0.57737450857067
MH687970,0.121377,0.202845,0.281987,0.350598,0.375646,0.40612,0.408026,0.402409,0.406368,0.383792,1,0.425865,1,0.175141242937853,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31038,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_34_c12, complete genome",Betacoronavirus sp.,83752,-0.97910806843343,0.375646,-0.302357108544839
MH687971,0.126985,0.214611,0.284734,0.357497,0.384171,0.410443,0.402232,0.395054,0.406368,0.36511,0.448279,0.391212,1,0.15819209039548,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31171,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_34_c13, complete genome",Betacoronavirus sp.,83752,-0.956667513016596,0.384171,-0.361152602643193
MH687972,0.126592,0.21446,0.284734,0.359932,0.38646,0.410443,0.402232,0.395054,0.406368,0.36511,0.448279,0.391212,1,0.163841807909605,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31274,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_38, complete genome",Betacoronavirus sp.,83752,-0.950726909195283,0.38646,-0.251708934642428
MH687976,0.127777,0.214007,0.28394,0.359932,0.388819,0.415046,0.402232,0.395054,0.406368,0.36511,0.448279,0.391212,1,0.163841807909605,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31095,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,2/4/2015,"Betacoronavirus sp. strain VZ_BetaCoV_22084_1, complete genome",Betacoronavirus sp.,83752,-0.944641339277113,0.388819,-0.210973465244793
MH687977,0.125473,0.21281,0.281987,0.356306,0.381949,0.419967,0.408026,0.402409,0.406368,0.373669,1,0.425865,1,0.15819209039548,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31327,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,2/4/2015,"Betacoronavirus sp. strain VZ_BetaCoV_22084_10, complete genome",Betacoronavirus sp.,83752,-0.962468187141932,0.381949,-0.399990909592566
MH726394,0.128576,0.221709,0.306853,0.40695,0.407755,0.469427,0.521616,0.489015,0.501017,1,1,0.425865,1,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,12/8/2015,"Porcine epidemic diarrhea virus isolate GDS31, complete genome",Porcine epidemic diarrhea virus,9823,-0.897088775140501,0.407755,-0.240995805075419
MH810163,0.121239,0.214157,0.281601,0.357497,0.384171,0.425253,0.46055,0.46368,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31032,"He,Q.F., Guo,Z.J.","",China,Bos grunniens,unknown,2017,"Yak coronavirus strain YAK/HY24/CH/2017, complete genome",Betacoronavirus 1,30521,-0.956667513016596,0.384171,-0.0128463009871459
MH817484,0.126592,0.218961,0.297141,0.371878,0.421136,0.437171,0.46055,0.431766,0.46025,0.43468,1,1,1,0.129943502824859,Feline alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29137,"Barros,B.C.V., Castro,C.M.O., Pereira,D., Ribeiro,L.G., Junior,J.W.D., Casseb,S.M.M., Holanda,G.M., Cruz,A.C.R., Junior,E.C.S., Mascarenhas,J.D.P.","",Brazil,Felis catus,unknown,2015,"Feline Alphacoronavirus 1 strain FCoV-SB22, complete genome",Feline alphacoronavirus 1,9685,-0.864799457086017,0.421136,-0.0945074725407287
MH938448,0.135873,0.225395,0.299943,0.379349,0.404746,0.415046,0.448402,0.402409,0.419488,0.473183,0.411802,0.391212,0.372583,0.112994350282486,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206645-41/2011,Alphacoronavirus,Alphacoronavirus,27862,"De Sabato,L., Lelli,D., Faccin,F., Canziani,S., Di Bartolo,I., Vaccari,G., Moreno,A.",30447246,Italy,Pipistrellus kuhlii,unknown,2011,"Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206645-41/2011, complete genome",Alphacoronavirus Bat-CoV/P.kuhlii,59472,-0.904495569116833,0.404746,-0.569411622126916
MH938449,0.130148,0.211776,0.28716,0.3677,0.428819,0.451491,0.56782,0.532331,1,1,1,1,1,0.141242937853107,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015,Alphacoronavirus,Alphacoronavirus,28128,"De Sabato,L., Lelli,D., Faccin,F., Canziani,S., Di Bartolo,I., Vaccari,G., Moreno,A.",30447246,Italy,Pipistrellus kuhlii,feces,2015,"Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015, complete genome",Alphacoronavirus Bat-CoV/P.kuhlii,59472,-0.846720360505698,0.428819,0.165877588107168
MH938450,0.129434,0.214763,0.293539,0.371878,0.432971,0.451491,0.438132,0.532331,0.501017,0.473183,0.448279,1,1,0.141242937853107,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206679-3/2010,Alphacoronavirus,Alphacoronavirus,28146,"De Sabato,L., Lelli,D., Faccin,F., Canziani,S., Di Bartolo,I., Vaccari,G., Moreno,A.",30447246,Italy,Pipistrellus kuhlii,feces,2010,"Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206679-3/2010, complete genome",Alphacoronavirus Bat-CoV/P.kuhlii,59472,-0.837084527818389,0.432971,0.230406829524676
MK062179,0.0931673,0.138237,0.163448,0.16643,0.161452,0.159427,0.158302,0.153514,0.155603,0.14725,0.143698,0.145501,0.14095,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29727,"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S.",30393776,USA,Homo sapiens,unknown,5/27/2017,"SARS coronavirus Urbani isolate icSARS, complete genome",SARS,9606,-1.82354739411844,0.161452,0.944264568669762
MK062181,0.094057,0.139403,0.164564,0.168486,0.163244,0.161734,0.160693,0.156249,0.157485,0.150265,0.146335,0.148365,0.144391,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29727,"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S.",30393776,USA,Homo sapiens,unknown,5/29/2017,"SARS coronavirus Urbani isolate icSARS-C3, complete genome",SARS,9606,-1.81250926494666,0.163244,1.01847424833806
MK062183,0.094506,0.1399,0.164939,0.168816,0.1637,0.162479,0.162063,0.156812,0.158127,0.151205,0.147139,0.148736,0.145534,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29874,"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S.",30393776,USA,Homo sapiens,unknown,5/31/2017,"SARS coronavirus Urbani isolate icSARS-C7, complete genome",SARS,9606,-1.80971979460505,0.1637,1.03723255321792
MK167038,0.117176,0.193182,0.258452,0.334616,0.37769,0.402044,0.402232,0.410749,0.436405,0.43468,0.390467,0.370944,0.405585,0.186440677966102,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29921,"Greninger,A.L., Shean,R.C., Makhsous,N.","",USA,Homo sapiens,unknown,2017,"Human coronavirus HKU1 strain SC2521, complete genome",Human coronavirus HKU1,9606,-0.973681525653407,0.37769,-0.126717137252489
MK211369,0.126837,0.220729,0.301863,0.389311,0.407755,0.459897,0.47542,0.532331,0.501017,0.473183,1,1,1,0.124293785310734,Coronavirus BtSk-AlphaCoV/GX2018A,Alphacoronavirus,Alphacoronavirus,28303,"Han,Y., Wu,Z.","",China,Scotophilus kuhlii,unknown,2017-05,"Coronavirus BtSk-AlphaCoV/GX2018A, complete genome",Bat Coronavirus BtSk-AlphaCoV,153297,-0.897088775140501,0.407755,-0.38036657208979
MK211370,0.12733,0.222533,0.298531,0.3778,0.424881,0.480431,0.47542,0.532331,0.501017,0.473183,1,1,1,0.124293785310734,Coronavirus BtSk-AlphaCoV/GX2018B,Alphacoronavirus,Alphacoronavirus,28175,"Han,Y., Wu,Z.","",China,Scotophilus kuhlii,unknown,2017-05,"Coronavirus BtSk-AlphaCoV/GX2018B, complete genome",Coronavirus BtSk-AlphaCoV/GX2018B,153297,-0.855946149265039,0.424881,-0.104909276870823
MK211371,0.126887,0.218011,0.298531,0.3677,0.421136,0.437171,0.47542,0.445706,0.501017,0.43468,0.448279,1,0.405585,0.124293785310734,Coronavirus BtSk-AlphaCoV/GX2018C,Alphacoronavirus,Alphacoronavirus,28146,"Han,Y., Wu,Z.","",China,Scotophilus kuhlii,unknown,2017-05,"Coronavirus BtSk-AlphaCoV/GX2018C, complete genome",Bat Coronavirus BtSk-AlphaCoV,153297,-0.864799457086017,0.421136,-0.164179619242874
MK211372,0.12908,0.222368,0.297602,0.394783,0.410887,0.480431,0.46055,0.489015,0.46025,0.473183,1,1,1,0.11864406779661,Coronavirus BtSk-AlphaCoV/GX2018D,Alphacoronavirus,Alphacoronavirus,28238,"Han,Y., Wu,Z.","",China,Scotophilus kuhlii,unknown,2017-05,"Coronavirus BtSk-AlphaCoV/GX2018D, complete genome",Coronavirus BtSk-AlphaCoV/GX2018D,153297,-0.889437041461355,0.410887,-0.398826280328972
