Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
MF094685,0.129231,0.222203,0.308932,0.366353,0.414154,0.437171,0.47542,0.532331,0.501017,1,0.375332,1,0.372583,0.163841807909605,Swine acute diarrhea syndrome related coronavirus,Unknown,Alphacoronavirus,27200,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Rhinolophus sp.,unknown,"","Swine acute diarrhea syndrome related coronavirus isolate 8462, complete genome",Swine acute diarrhea syndrome related coronavirus,,-1.00415792951929,0.366353,-0.0296630858291753
MF094686,0.13061,0.223869,0.313242,0.373319,0.414154,0.437171,0.47542,0.46368,0.501017,1,0.375332,1,0.372583,0.15819209039548,Swine acute diarrhea syndrome related coronavirus,Unknown,Alphacoronavirus,27198,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Rhinolophus sp.,unknown,"","Swine acute diarrhea syndrome related coronavirus isolate 8495, complete genome",Swine acute diarrhea syndrome related coronavirus,,-0.985321996955274,0.373319,0.0329694809953913
MF094687,0.129434,0.222533,0.311601,0.370462,0.410887,0.430963,0.47542,0.532331,0.501017,1,0.375332,1,0.372583,0.152542372881356,Swine acute diarrhea syndrome related coronavirus,Unknown,Alphacoronavirus,27174,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Rhinolophus sp.,unknown,"","Swine acute diarrhea syndrome related coronavirus isolate 141388, complete genome",Swine acute diarrhea syndrome related coronavirus,,-0.993004403608617,0.370462,-0.0822399516646514
MF094688,0.128576,0.223701,0.313796,0.374785,0.414154,0.443972,0.47542,0.532331,0.501017,1,0.375332,1,0.372583,0.152542372881356,Swine acute diarrhea syndrome related coronavirus,Unknown,Alphacoronavirus,27177,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Rhinolophus,unknown,"","Swine acute diarrhea syndrome related coronavirus isolate 162140, complete genome",Swine acute diarrhea syndrome related coronavirus,,-0.981402750763463,0.374785,-0.00443496826153478
MF113046,0.121514,0.202712,0.283154,0.344234,0.396369,0.430963,0.494592,0.46368,0.46025,0.473183,0.411802,1,1,0.124293785310734,Alphacoronavirus Mink/China/1/2016,Alphacoronavirus,Alphacoronavirus,28924,"Wang,K., Zhuang,Q., Qiu,Y., Chen,J.","",China,Mustela lutreola,unknown,2016,"Alphacoronavirus Mink/China/1/2016, complete genome",Alphacoronavirus Mink/China/1/2016,9666,-1.0664336203039,0.344234,-0.89372987969928
MF167434,0.128426,0.225395,0.313796,0.370462,0.414154,0.425253,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.15819209039548,Rhinolophus bat coronavirus HKU2,Alphacoronavirus,Alphacoronavirus,27171,"Gong,L., Li,J., Zhou,Q., Xu,Z., Chen,L., Zhang,Y., Xue,C., Wen,Z., Cao,Y.",28654418,China,Sus scrofa,unknown,3/6/2017,"Porcine enteric alphacoronavirus GDS04, complete genome",Rhinolophus bat coronavirus HKU2,9823,-0.993004403608617,0.370462,-0.0185520256208283
MF370205,0.128979,0.227122,0.312692,0.3677,0.410887,0.430963,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.15819209039548,Rhinolophus bat coronavirus HKU2,Alphacoronavirus,Alphacoronavirus,27155,"Pan,Y., Tian,X., Qin,P., Wang,B., Zhao,P., Yang,Y.-L., Wang,L., Wang,D., Song,Y., Zhang,X., Huang,Y.-W., Huang,Y.W.","",China: Guangdong,Sus scrofa,abdominal cavity,2017,"Rhinolophus bat coronavirus HKU2 isolate Swine enteric alphacoronavirus CH/GD-01/2017/P2, complete genome",Rhinolophus bat coronavirus HKU2,9823,-1.00048789067491,0.3677,-0.0687377539607202
MF593268,0.129943,0.218961,0.311061,0.379349,0.371716,0.394533,0.421391,0.372096,0.378738,0.357697,0.345894,0.356565,0.320287,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30009,"Geldenhuys,M., Mortlock,M., Weyer,J., Bezuidt,O., Seamark,E.C.J., Kearney,T., Gleasner,C., Erkkila,T.H., Cui,H., Markotter,W., Seamark,E., Tracy,E.",29579103,South Africa,Neoromicia capensis,feces,4/20/2015,"Middle East respiratory syndrome-related coronavirus strain Neoromicia/5038, complete genome",MERS,110938,-0.969298653289573,0.379349,0.26783976213191
MF598634,0.133813,0.227471,0.306853,0.359932,0.373656,0.410443,0.421391,0.382525,0.406368,0.43468,1,1,1,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B42_2015, complete genome",MERS,9838,-1.02184015426262,0.359932,-0.148239557268647
MF618253,0.136313,0.231406,0.303825,0.347355,0.369824,0.415046,0.429237,0.410749,0.419488,0.43468,0.411802,0.391212,1,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,29893,"Graepel,K.W., Lu,X., Case,J.B., Sexton,N.R., Smith,E.C., Denison,M.R.","",USA,Mus musculus,unknown,1/16/2014,"Murine hepatitis virus strain A59 isolate MHV-ExoN(-) P250, complete genome",Murine coronavirus,10090,-1.0574079672441,0.347355,-0.00465161933875884
MF642322,0.148662,0.248223,0.336482,0.409164,0.421136,0.52992,1,1,1,0.473183,1,1,1,0.0790960451977401,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Wang,M., Wang,Y., Baloch,A.R., Pan,Y., Tian,L., Xu,F., Shivaramu,S., Chen,S., Zeng,Q.",29363281,China,Sus scrofa,feces,2016-08,"Porcine deltacoronavirus strain CHN/GS/2016/1, complete genome",Coronavirus HKU15,9823,-0.893639225314418,0.409164,-0.243894969587016
MF642323,0.148598,0.248884,0.337203,0.40695,0.421136,0.52992,1,1,1,0.473183,1,1,1,0.0677966101694915,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Wang,M., Wang,Y., Baloch,A.R., Pan,Y., Tian,L., Xu,F., Shivaramu,S., Chen,S., Zeng,Q.",29363281,China,Sus scrofa,feces,2016-08,"Porcine deltacoronavirus strain CHN/GS/2016/2, complete genome",Coronavirus HKU15,9823,-0.899064951209087,0.40695,-0.40775848846866
MF642324,0.148918,0.247348,0.336482,0.411439,0.428819,0.52992,1,1,1,0.473183,1,1,1,0.0847457627118644,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Wang,M., Wang,Y., Baloch,A.R., Pan,Y., Tian,L., Xu,F., Shivaramu,S., Chen,S., Zeng,Q.",29363281,China,Sus scrofa,feces,2017-04,"Porcine deltacoronavirus strain CHN/GS/2017/1, complete genome",Coronavirus HKU15,9823,-0.888094508006472,0.411439,-0.142980414144013
MF642325,0.148025,0.248003,0.33793,0.413778,0.424881,0.52992,1,1,1,0.473183,1,1,1,0.0790960451977401,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Wang,M., Wang,Y., Baloch,A.R., Pan,Y., Tian,L., Xu,F., Shivaramu,S., Chen,S., Zeng,Q.",29363281,China,Sus scrofa,feces,2017-03,"Porcine deltacoronavirus strain CHN/QH/2017/1, complete genome",Coronavirus HKU15,9823,-0.882425680864615,0.413778,-0.168665665340149
MF769423,0.128928,0.225738,0.313796,0.370462,0.414154,0.430963,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.152542372881356,Swine acute diarrhea syndrome coronavirus,Unknown,Alphacoronavirus,27173,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Sus scrofa,unknown,2017,"Swine acute diarrhea syndrome coronavirus isolate 175, complete genome",Swine acute diarrhea syndrome coronavirus,9823,-0.993004403608617,0.370462,-0.0822399516646514
MG197714,0.119204,0.206641,0.279699,0.356306,0.384171,0.430963,0.429237,0.420377,0.436405,0.473183,0.411802,0.391212,0.405585,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30551,"Zhu,Y., Chen,L., Xie,Z.","",China,Homo sapiens,oronasopharynx,7/13/2015,"Human coronavirus OC43 strain CC-23, complete genome",Human coronavirus OC43,9606,-1.03196536677034,0.356306,0.165963320610642
MG518518,0.120691,0.211629,0.284336,0.351708,0.393769,0.40612,0.438132,0.445706,0.46025,0.473183,0.411802,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31034,"Kim,J.H., Jang,J.H., Yoon,S.W., Noh,J.Y., Ahn,M.J., Kim,Y., Jeong,D.G., Kim,H.K.",29508550,South Korea: Chungnam,Hydropotes inermis,unknown,2/24/2017,"Water deer coronavirus isolate W17-18, complete genome",Betacoronavirus 1,9883,-1.04495399310182,0.351708,0.0151789886510744
MG596802,0.124465,0.206503,0.279323,0.36244,0.364415,0.384571,0.391969,0.382525,0.395649,0.43468,0.411802,0.370944,0.35328,0.19774011299435,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30048,"Moreno,A., Lelli,D., de Sabato,L., Zaccaria,G., Boni,A., Sozzi,E., Prosperi,A., Lavazza,A., Cella,E., Castrucci,M.R., Cicozzi,M., Vaccari,G., De Sabato,L.",29258555,Italy,Hypsugo savii,unknown,2011,"Middle East respiratory syndrome-related coronavirus isolate Bat-CoV/H.savii/Italy/206645-40/2011, complete genome",MERS,109485,-1.01489633562828,0.36244,0.280452632555591
MG596803,0.124037,0.208745,0.280835,0.369069,0.361011,0.381538,0.371643,0.367471,0.371816,0.396183,0.390467,0.370944,0.328965,0.186440677966102,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30039,"Moreno,A., Lelli,D., de Sabato,L., Zaccaria,G., Boni,A., Sozzi,E., Prosperi,A., Lavazza,A., Cella,E., Castrucci,M.R., Cicozzi,M., Vaccari,G., De Sabato,L.",29258555,Italy,Pipistrellus kuhlii,unknown,2011,"Middle East respiratory syndrome-related coronavirus isolate Bat-CoV/P.khulii/Italy/206645-63/2011, complete genome",MERS,59472,-0.996771660552492,0.369069,0.274639490465608
MG757138,0.118892,0.209887,0.280455,0.353975,0.393769,0.425253,0.421391,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31026,"Salem,E., Meyer,G., Ducatez,M.","",France,Bos taurus,lung,2014,"Bovine coronavirus isolate ICSA21-LBA, complete genome",Betacoronavirus 1,9913,-1.0385289898111,0.353975,-0.00541770463865544
MG762674,0.134134,0.22835,0.301379,0.363724,0.404746,0.40612,0.46055,0.420377,0.406368,0.36511,0.411802,0.391212,0.405585,0.209039548022599,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29134,"Luo,Y., Li,B., Jiang,R.D., Hu,B.J., Luo,D.S., Zhu,G.J., Hu,B., Liu,H.Z., Zhang,Y.Z., Yang,X.L., Shi,Z.L.",29500692,China,Rousettus sp.,unknown,11/1/2009,"Rousettus bat coronavirus HKU9 isolate Rousettus spp/Jinghong/2009, complete genome",Rousettus bat coronavirus HKU9,,-1.01135994071432,0.363724,0.43160087535221
MG772933,0.0679329,0.0913417,0.0993081,0.0986564,0.0983654,0.0991336,0.0992389,0.0969802,0.0947735,0.0940065,0.0934667,0.091659,0.0914855,0.892655367231638,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29802,"Hu,D., Zhu,C., Ai,L., He,T., Wang,Y., Ye,F., Yang,L., Ding,C., Zhu,X., Lv,R., Zhu,J., Hassan,B., Feng,Y., Tan,W., Wang,C.",30209269,China,Rhinolophus sinicus,unknown,2017-02,"Bat SARS-like coronavirus isolate bat-SL-CoVZC45, complete genome",Bat SARS-like,89399,-2.31611217279424,0.0986564,-0.617403057626891
MG772934,0.069496,0.0930848,0.10033,0.100119,0.0995652,0.100915,0.0999881,0.0962313,0.0953016,0.0950123,0.0937279,0.092299,0.0914855,0.892655367231638,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29732,"Hu,D., Zhu,C., Ai,L., He,T., Wang,Y., Ye,F., Yang,L., Ding,C., Zhu,X., Lv,R., Zhu,J., Hassan,B., Feng,Y., Tan,W., Wang,C.",30209269,China,Rhinolophus sinicus,unknown,2015-07,"Bat SARS-like coronavirus isolate bat-SL-CoVZXC21, complete genome",Bat SARS-like,89399,-2.30139580048283,0.100119,-0.517731358631969
MG812375,0.148089,0.237063,0.318945,0.394783,0.43736,0.451491,0.494592,0.532331,0.46025,0.43468,0.411802,0.391212,0.405585,0.096045197740113,Sparrow deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25795,"Chen,Q., Wang,L., Yang,C., Zheng,Y., Gauger,P.C., Anderson,T., Harmon,K.M., Zhang,J., Yoon,K.J., Main,R.G., Li,G.",29872066,USA: IL,Passeridae,feces,2017,"Sparrow deltacoronavirus strain ISU690-4, complete genome",Sparrow deltacoronavirus,,-0.929419032127012,0.394783,-0.292772498313811
MG812377,0.148662,0.239228,0.322553,0.389311,0.421136,0.459897,0.47542,0.532331,0.46025,0.473183,0.448279,0.425865,0.405585,0.0734463276836158,Sparrow deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25710,"Chen,Q., Wang,L., Yang,C., Zheng,Y., Gauger,P.C., Anderson,T., Harmon,K.M., Zhang,J., Yoon,K.J., Main,R.G., Li,G.",29872066,USA: IL,Passer montanus,feces,2017,"Sparrow deltacoronavirus strain ISU42824, complete genome",Sparrow deltacoronavirus,9160,-0.943376768921094,0.389311,-0.641418966402141
MG812378,0.148918,0.241039,0.317775,0.389311,0.428819,0.451491,0.56782,1,1,1,0.411802,0.425865,1,0.0621468926553672,Sparrow deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25685,"Chen,Q., Wang,L., Yang,C., Zheng,Y., Gauger,P.C., Anderson,T., Harmon,K.M., Zhang,J., Yoon,K.J., Main,R.G., Li,G.",29872066,USA: MN,Passeridae,feces,2017,"Sparrow deltacoronavirus strain ISU73347, complete genome",Sparrow deltacoronavirus,,-0.943376768921094,0.389311,-0.769015462687927
MG893511,0.125136,0.216604,0.290504,0.380928,0.417565,0.509378,0.438132,0.431766,0.46025,0.473183,1,1,1,0.112994350282486,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29298,"Ehmann,R., Kristen-Burmann,C., Bank-Wolf,B., Koenig,M., Herden,C., Hain,T., Thiel,H.-J., Ziebuhr,J., Tekes,G., Ehmann,R.K., Kristen-Burmann,C.B., Bank-Wolf,B.R.","",Germany,Felis catus,unknown,2012-07,"Feline coronavirus isolate Felix, complete genome",Alphacoronavirus 1,9685,-0.965144898091675,0.380928,-0.341285194588995
MH043952,0.120147,0.211045,0.280835,0.357497,0.393769,0.419967,0.429237,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31019,"Byukusenge,M., Nissly,R.H., Kasibhatla,S.M., Li,L., Russell,R., Springer,H., Barry,R., Van Saun,R., Wolfgang,D., Hovingh,E., Kulkarni-Kale,U., Kuchipudi,S.V.","",USA: Pennsylvania,Bos taurus,feces,2017-04,"Bovine coronavirus isolate 4-17-03, complete genome",Betacoronavirus 1,9913,-1.02862830849168,0.357497,0.124657439684085
MH532440,0.14424,0.240836,0.318358,0.394783,0.452272,0.558875,1,1,1,1,1,1,1,0.107344632768362,Quail deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25881,"Domanska-Blicharz,K., Kuczkowski,M., Sajewicz-Krukowska,J.","",Poland,Coturnix japonica,unknown,3/3/2015,"Quail deltacoronavirus strain G032/2015, complete genome",Quail deltacoronavirus,93934,-0.929419032127012,0.394783,-0.165350849611093
MH539766,0.127926,0.225566,0.316048,0.369069,0.417565,0.425253,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.135593220338983,Rhinolophus bat coronavirus HKU2,Alphacoronavirus,Alphacoronavirus,27170,"Wang,X., Ma,P., Qian,J., Fang,L., Xiao,S.","",China,Sus scrofa,unknown,2017-07,"Porcine enteric alphacoronavirus isolate CHN-GD-2017, complete genome",Rhinolophus bat coronavirus HKU2,9823,-0.996771660552492,0.369069,-0.298591178943161
MH615810,0.128878,0.223869,0.311601,0.371878,0.410887,0.425253,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.15819209039548,Swine acute diarrhea syndrome coronavirus,Unknown,Alphacoronavirus,27184,"Kai,L.","",China,Sus scrofa,unknown,2018-03,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV-CH-FJWT-2018, complete genome",Swine acute diarrhea syndrome coronavirus,9823,-0.989189435487892,0.371878,0.00703249650547417
MH687934,0.126055,0.2196,0.293099,0.38418,0.432971,0.459897,0.521616,1,1,1,1,1,1,0.129943502824859,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28249,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/11/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_23, complete genome",Alphacoronavirus sp.,153297,-0.956644086223371,0.38418,-0.0931551253846256
MH687935,0.12908,0.2196,0.298531,0.36244,0.414154,0.451491,0.448402,0.410749,0.436405,0.43468,0.448279,0.425865,0.405585,0.11864406779661,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,27757,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_24, complete genome",Alphacoronavirus sp.,153297,-1.01489633562828,0.36244,-0.611386859440216
MH687936,0.130404,0.222699,0.298065,0.3677,0.424881,0.459897,0.438132,0.420377,0.436405,0.43468,0.448279,0.425865,0.405585,0.135593220338983,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28181,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_31, complete genome",Alphacoronavirus sp.,153297,-1.00048789067491,0.3677,-0.323517756029802
MH687937,0.128677,0.2196,0.293099,0.391095,0.428819,0.469427,0.494592,1,0.46025,1,1,1,1,0.11864406779661,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28236,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_32, complete genome",Alphacoronavirus sp.,153297,-0.938804781756494,0.391095,-0.100900452573611
MH687938,0.127232,0.218484,0.288816,0.389311,0.428819,0.451491,0.521616,1,0.501017,1,1,1,1,0.129943502824859,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28349,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_39_c1, complete genome",Alphacoronavirus sp.,153297,-0.943376768921094,0.389311,-0.00416995987145824
MH687939,0.130507,0.222038,0.297602,0.366353,0.424881,0.459897,0.438132,0.420377,0.436405,0.43468,0.448279,0.425865,0.405585,0.135593220338983,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28307,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_39_c2, complete genome",Alphacoronavirus sp.,153297,-1.00415792951929,0.366353,-0.348135349146366
MH687940,0.127628,0.217071,0.298531,0.355132,0.407755,0.443972,0.429237,0.410749,0.436405,0.43468,0.448279,0.425865,0.405585,0.129943502824859,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28170,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/10/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_45, complete genome",Alphacoronavirus sp.,153297,-1.03526572763282,0.355132,-0.620597947697451
MH687941,0.125909,0.21944,0.296682,0.39669,0.432971,0.480431,0.56782,0.532331,0.501017,0.473183,1,1,1,0.11864406779661,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28008,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_47_c1, complete genome",Alphacoronavirus sp.,153297,-0.924600159745296,0.39669,-0.00562305083495265
MH687942,0.12738,0.218484,0.297602,0.392918,0.432971,0.493447,0.521616,1,0.501017,1,1,1,1,0.124293785310734,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28321,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/17/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_47_c2, complete genome",Alphacoronavirus sp.,153297,-0.934154340283099,0.392918,-0.00600909628227953
MH687943,0.126887,0.217539,0.291792,0.3778,0.417565,0.459897,0.494592,1,0.46025,1,1,1,1,0.11864406779661,Alphacoronavirus sp.,Alphacoronavirus,Alphacoronavirus,28240,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Scotophilus kuhlii,unknown,6/10/2014,"Alphacoronavirus sp. strain VZ_AlphaCoV_16715_5, complete genome",Alphacoronavirus sp.,153297,-0.973390323914728,0.3778,-0.332882484437771
