Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
KJ473795,0.122068,0.202184,0.298999,0.357497,0.40185,0.419967,0.414374,0.46368,0.46025,0.473183,0.448279,1,1,0.124293785310734,Bat coronavirus 1A,Alphacoronavirus,Alphacoronavirus,28310,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2011,"BtMf-AlphaCoV/AH2011, complete genome",Bat coronavirus 1A,187007,-0.77598545886895,0.46025,-0.66406390242922
KJ473796,0.121193,0.205266,0.300898,0.3677,0.404746,0.451491,0.408026,0.532331,0.501017,0.473183,0.448279,1,1,0.129943502824859,Bat coronavirus 1A,Alphacoronavirus,Alphacoronavirus,28311,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2012,"BtMf-AlphaCoV/JX2012, complete genome",Bat coronavirus 1A,187007,-0.691115246337226,0.501017,-0.28604853771883
KJ473797,0.132907,0.220243,0.307369,0.379349,0.428819,0.459897,0.47542,0.445706,0.46025,1,1,1,1,0.124293785310734,Miniopterus bat coronavirus HKU8,Alphacoronavirus,Alphacoronavirus,28758,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2012,"BtMf-AlphaCoV/GD2012, complete genome",Miniopterus bat coronavirus HKU8,187007,-0.77598545886895,0.46025,-0.66406390242922
KJ473798,0.131698,0.222865,0.302838,0.392918,0.464114,0.493447,0.47542,0.445706,1,1,1,1,1,0.107344632768362,Miniopterus bat coronavirus HKU8,Alphacoronavirus,Alphacoronavirus,28755,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2013,"BtMf-AlphaCoV/HuB2013, complete genome",Miniopterus bat coronavirus HKU8,187007,0,1,2.19270780644321
KJ473806,0.130199,0.218643,0.321334,0.3778,0.457965,0.480431,0.46055,0.489015,0.46025,0.43468,0.448279,1,1,0.135593220338983,Myotis ricketti alphacoronavirus Sax-2011,Alphacoronavirus,Alphacoronavirus,27935,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Myotis ricketti,unknown,2011,"BtMr-AlphaCoV/SAX2011, complete genome",Myotis ricketti alphacoronavirus Sax-2011,203696,-0.77598545886895,0.46025,-0.560824625500338
KJ473807,0.12456,0.210899,0.291792,0.346301,0.417565,0.419967,0.46055,0.489015,0.501017,0.473183,0.448279,0.425865,1,0.11864406779661,Rhinolophus ferrumequinum alphacoronavirus HuB-2013,Alphacoronavirus,Alphacoronavirus,27608,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Rhinolophus ferrumequinum,unknown,2013,"BtRf-AlphaCoV/HuB2013, complete genome",Rhinolophus ferrumequinum alphacoronavirus HuB-2013,59479,-0.691115246337226,0.501017,-0.389178778275856
KJ473808,0.126152,0.2196,0.297141,0.374785,0.407755,0.443972,0.521616,0.489015,0.501017,1,0.448279,1,1,0.186440677966102,BtRf-AlphaCoV/YN2012,Alphacoronavirus,Alphacoronavirus,26975,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Rhinolophus ferrumequinum,unknown,2012,"BtRf-AlphaCoV/YN2012, complete genome",BtRf-AlphaCoV/YN2012,59479,-0.691115246337226,0.501017,0.2293558903782
KJ473809,0.132432,0.220405,0.307369,0.379349,0.417565,0.430963,0.448402,0.431766,0.501017,0.41216,0.375332,0.425865,0.372583,0.129943502824859,Nyctalus velutinus alphacoronavirus SC-2013,Alphacoronavirus,Alphacoronavirus,27783,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Nyctalus velutinus,unknown,2013,"BtNv-AlphaCoV/SC2013, complete genome",Nyctalus velutinus alphacoronavirus SC-2013,187011,-0.691115246337226,0.501017,-0.28604853771883
KJ473810,0.125473,0.214915,0.290504,0.361176,0.424881,0.437171,0.47542,0.489015,0.501017,0.473183,0.448279,0.425865,1,0.112994350282486,Rhinolophus ferrumequinum alphacoronavirus HuB-2013,Alphacoronavirus,Alphacoronavirus,27576,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Myotis sp.,unknown,2013,"BtMs-AlphaCoV/GS2013, complete genome",Rhinolophus ferrumequinum alphacoronavirus HuB-2013,59479,-0.691115246337226,0.501017,-0.440759350030631
KJ473811,0.0983376,0.145312,0.173911,0.179223,0.171307,0.178092,0.172785,0.167668,0.169765,0.162445,0.157154,0.158164,0.148319,0.711864406779661,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29037,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus ferrumequinum,unknown,2012,"BtRf-BetaCoV/JL2012, complete genome",Severe acute respiratory syndrome-related coronavirus,59479,-1.77334015120431,0.169765,0.8640564703924
KJ473812,0.0972268,0.145445,0.171826,0.17859,0.170167,0.175751,0.172129,0.167328,0.165546,0.156875,0.15371,0.15467,0.14515,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29443,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus ferrumequinum,unknown,2013,"BtRf-BetaCoV/HeB2013, complete genome",SARS-like,59479,-1.79850617716541,0.165546,0.974161297579794
KJ473813,0.0972937,0.145245,0.170601,0.17859,0.168677,0.174988,0.170677,0.166486,0.164449,0.157228,0.152074,0.153422,0.144016,0.72316384180791,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29461,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus ferrumequinum,unknown,2013,"BtRf-BetaCoV/SX2013, complete genome",SARS-like,59479,-1.80515478724121,0.164449,0.844898895291538
KJ473814,0.0972937,0.144714,0.167039,0.169148,0.165907,0.164511,0.1611,0.156389,0.157008,0.151841,0.149801,0.150247,0.141125,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29658,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/HuB2013, complete genome",Severe acute respiratory syndrome-related coronavirus,89399,-1.851458519518,0.157008,0.977080425732433
KJ473815,0.0969601,0.141726,0.169296,0.171741,0.170042,0.165814,0.166815,0.159415,0.161626,0.156524,0.151717,0.154881,0.14999,0.711864406779661,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29161,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/GX2013, complete genome",Severe acute respiratory syndrome-related coronavirus,89399,-1.82247025474762,0.161626,0.674671965848407
KJ473816,0.0941529,0.136907,0.165791,0.166324,0.163244,0.162105,0.163748,0.157095,0.157326,0.153631,0.148953,0.150055,0.14346,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29142,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/YN2013, complete genome",SARS-like,89399,-1.84943519332047,0.157326,0.881234963388764
KJ473820,0.135599,0.231956,0.311061,0.373319,0.414154,0.437171,0.414374,0.431766,0.395649,0.43468,1,0.425865,1,0.169491525423729,Pipistrellus bat coronavirus HKU5,Betacoronavirus,Betacoronavirus,30480,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Pipistrellus abramus,unknown,2013,"BtPa-BetaCoV/GD2013, complete genome",Pipistrellus bat coronavirus HKU5,105295,-0.927227824416544,0.395649,-0.833240122320123
KJ473821,0.133866,0.216449,0.307369,0.371878,0.393769,0.402044,0.448402,0.388475,0.419488,0.373669,0.363592,0.370944,0.35328,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30423,"Yang,L., Wu,Z., Ren,X., Yang,F., Zhang,J., He,G., Dong,J., Sun,L., Zhu,Y., Zhang,S., Jin,Q., Yang,J., Qian,Z., Du,J.","24960574, 26433221, 26262818",China,Vespertilio sinensis,unknown,"","BtVs-BetaCoV/SC2013, complete genome",MERS,105273,-0.868720358966738,0.419488,-0.607974346635774
KJ473822,0.120691,0.206919,0.292225,0.356306,0.407755,0.425253,0.46055,0.445706,0.436405,1,0.448279,1,1,0.175141242937853,Tylonycteris bat coronavirus HKU4,Betacoronavirus,Betacoronavirus,30247,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Tylonycteris pachypus,unknown,2012,"BtTp-BetaCoV/GX2012, complete genome",Tylonycteris bat coronavirus HKU4,258959,-0.829184567710305,0.436405,-0.404357305754287
KJ623926,0.128476,0.221545,0.305832,0.409164,0.432971,0.443972,1,1,1,1,1,1,1,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Cho,Y.Y., Lim,S.I., Kim,Y.K., Song,J.Y., Lee,J.B., An,D.J., Cho,Y., Lim,S., Kim,Y., Song,J., Lee,J., An,D.",24874682,South Korea,Sus scrofa,unknown,2014,"Porcine epidemic diarrhea virus strain K14JB01, complete genome",Porcine epidemic diarrhea virus,9823,0,1,2.51240289795109
KM347965,0.124274,0.210464,0.293539,0.385855,0.417565,0.430963,0.494592,0.445706,0.46025,0.473183,0.390467,1,1,0.146892655367232,Ferret coronavirus,Alphacoronavirus,Alphacoronavirus,28434,"Stalin Raj,V., Provacia,L.B.V., Smits,S.L., Osterhaus,A.D.M.E., Haagmans,B.L.","",Netherlands,Mustela putorius,unknown,2010,"Ferret coronavirus isolate FRCoV-NL-2010, complete genome",Ferret coronavirus,9668,-0.77598545886895,0.46025,-0.457647509022755
KM349742,0.127777,0.21614,0.281987,0.369069,0.388819,0.419967,0.396903,0.402409,0.378738,0.357697,0.448279,0.370944,1,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05005I, complete genome",China Rattus coronavirus HKU24,10116,-0.970910605828797,0.378738,-1.05346872413661
KM454473,0.125232,0.218326,0.302838,0.373319,0.384171,0.398189,0.402232,0.445706,0.386587,0.41216,0.375332,0.356565,0.35328,0.152542372881356,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27754,"Zhuang,Q.Y., Wang,K.C., Liu,S., Hou,G.Y., Jiang,W.M., Wang,S.C., Li,J.P., Yu,J.M., Chen,J.M., Zhuang,Q., Wang,K., Hou,G., Jiang,W., Wang,S., Li,J., Yu,J., Chen,J.",26053682,China,Anatidae,unknown,2014,"Duck coronavirus isolate DK/GD/27/2014, complete genome",Avian coronavirus,,-0.950398339260615,0.386587,-1.07785544390587
KP757890,0.148089,0.24713,0.337203,0.402692,0.421136,0.52992,1,1,1,0.473183,1,1,1,0.0621468926553672,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Dong,N., Fang,L., Zeng,S., Sun,Q., Chen,H., Xiao,S.",26584185,China,Sus scrofa,abdominal cavity,5/24/2004,"Porcine deltacoronavirus isolate CHN-AH-2004, complete genome",Coronavirus HKU15,9823,0,1,1.769933909107
KP790145,0.126494,0.217227,0.295321,0.366353,0.381949,0.437171,0.414374,0.395054,0.406368,0.383792,1,0.391212,0.405585,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27681,"Xu,Q., Zhang,T., Han,Z., Gao,M., Wang,Q., Shao,Y., Kong,X., Liu,S.","",China,Gallus gallus,unknown,2014,"Infectious bronchitis virus strain CK/CH/LHLJ/141105, complete genome",Avian coronavirus,9031,-0.900496125975514,0.406368,-1.1442043078342
KP849472,0.119517,0.206503,0.281601,0.361176,0.404746,0.459897,0.429237,0.410749,0.436405,0.43468,0.411802,0.425865,0.372583,0.15819209039548,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,30004,"Decaro,N., Mari,V., Elia,G., Lanave,G., Dowgier,G., Colaianni,M.L., Martella,V., Buonavoglia,C., Tempesta,M.",26221765,Italy,Canis lupus familiaris,feces,2003,"Alphacoronavirus 1 strain 23/03, complete genome",Alphacoronavirus 1,9615,-0.829184567710305,0.436405,-0.559077468002055
KP886808,0.0963305,0.139095,0.1688,0.171741,0.167338,0.16464,0.162759,0.160611,0.159932,0.153465,0.150144,0.153014,0.14346,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29723,"Lau,S.K.P., Feng,Y., Chen,H., Luk,H.K.H., Yang,W.-H., Li,K.S.M., Zhang,Y.-Z., Huang,Y., Song,Z.-Z., Chow,W.-N., Fan,R.Y.Y., Ahmed,S., Yeung,H.C., Lam,C.S.F., Cai,J.-P., Chan,J.F.W., Yuen,K.-Y., Zhang,H.-L., Woo,P.C.Y.","",China,Rhinolophus ferrumequinum,unknown,5/23/2013,"Bat SARS-like coronavirus YNLF_31C, complete genome",Bat SARS-like,59479,-1.83300655408641,0.159932,0.789260844675616
KP886809,0.0963635,0.138726,0.1688,0.171626,0.167338,0.164125,0.162063,0.160159,0.159599,0.153136,0.14963,0.152207,0.142367,0.740112994350282,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29723,"Lau,S.K.P., Feng,Y., Chen,H., Luk,H.K.H., Yang,W.-H., Li,K.S.M., Zhang,Y.-Z., Huang,Y., Song,Z.-Z., Chow,W.-N., Fan,R.Y.Y., Ahmed,S., Yeung,H.C., Lam,C.S.F., Cai,J.-P., Chan,J.F.W., Yuen,K.-Y., Zhang,H.-L., Woo,P.C.Y.","",China,Rhinolophus ferrumequinum,unknown,5/23/2013,"Bat SARS-like coronavirus YNLF_34C, complete genome",Bat SARS-like,59479,-1.83509085965022,0.159599,0.88477949795945
KP981644,0.121514,0.20513,0.286751,0.380928,0.442016,0.451491,0.46055,0.46368,0.419488,1,0.448279,0.370944,0.405585,0.141242937853107,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29278,"Decaro,N., Mari,V., Dowgier,G., Elia,G., Lanave,G., Colaianni,M.L., Buonavoglia,C.",25953186,Italy,Canis lupus familiaris,lung,2005,"Canine coronavirus strain CB/05, complete genome",Alphacoronavirus 1,9615,-0.868720358966738,0.419488,-0.866237563206397
KT253324,0.122766,0.210754,0.286344,0.373319,0.43736,0.443972,0.521616,0.532331,0.501017,1,0.411802,1,0.405585,0.169491525423729,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27395,"Corman,V.M., Eckerle,I., Memish,Z.A., Liljander,A.M., Dijkman,R., Jonsdottir,H., Juma Ngeiywa,K.J., Kamau,E., Younan,M., Al Masri,M., Assiri,A., Gluecks,I., Musa,B.E., Meyer,B., Muller,M.A., Hilali,M., Bornstein,S., Wernery,U., Thiel,V., Jores,J., Drexler,J.F., Drosten,C.",27528677,Saudi Arabia,Camelus dromedarius,oronasopharynx,2014,"Camel alphacoronavirus Camel229E isolate Camel229E-CoV/JC50/KSA/2014, complete genome",Human coronavirus 229E,9838,-0.691115246337226,0.501017,0.0747328139658649
KT368868,0.133545,0.228174,0.305832,0.363724,0.375646,0.40612,0.421391,0.395054,0.419488,0.473183,1,1,1,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30122,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2015-03,"Middle East respiratory syndrome coronavirus isolate camel/Riyadh/Ry136/2015, complete genome",MERS,9838,-0.868720358966738,0.419488,-0.814542584628583
KT368891,0.118803,0.209457,0.273877,0.353975,0.40185,0.415046,0.438132,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Camel coronavirus HKU23,Alphacoronavirus,Alphacoronavirus,31041,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2015-03,"Camel coronavirus HKU23 isolate camel/Riyadh/Ry123/2015, complete genome",Camel coronavirus HKU23,9838,-0.77598545886895,0.46025,-0.0968517116132246
KT444582,0.093579,0.137208,0.163355,0.164431,0.156753,0.158129,0.159353,0.15116,0.153783,0.147692,0.143097,0.142473,0.136948,0.751412429378531,SARS-like coronavirus WIV16,Betacoronavirus,Betacoronavirus,30290,"Yang,X.L., Hu,B., Wang,B., Wang,M.N., Zhang,Q., Zhang,W., Wu,L.J., Ge,X.Y., Zhang,Y.Z., Daszak,P., Wang,L.F., Shi,Z.L., Yang,X.-L., Li,W., Wang,M.-N., Wu,L.-J., Li,B., Ge,X.-Y., Zeng,L.-P., Zhang,Y.-Z., Shi,Z.-L.",26719272,China,Rhinolophus sinicus,feces,7/21/2013,"SARS-like coronavirus WIV16, complete genome",SARS-like coronavirus,89399,-1.87221276117978,0.153783,0.845154030082248
KT751244,0.133866,0.227646,0.306853,0.36244,0.373656,0.410443,0.421391,0.382525,0.406368,0.473183,1,1,1,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30107,"Wernery,U., Rasoul,I.E., Wong,E.Y., Joseph,M., Chen,Y., Jose,S., Tsang,A.K., Patteril,N.A., Chen,H., Elizabeth,S.K., Yuen,K.Y., Joseph,S., Xia,N., Wernery,R., Lau,S.K., Woo,P.C., El Rasoul,H., Wong,E.Y.M., Tsang,A.K.L., Patteril,N.A.G., Yuen,K.-Y., Lau,S.K.P., Woo,P.C.Y.",26632876,United Arab Emirates: Dubai,Camelus bactrianus,unknown,"","Middle East respiratory syndrome coronavirus strain D2731.3/14, complete genome",MERS,9837,-0.900496125975514,0.406368,-0.781929717434152
KT806051,0.133652,0.227296,0.304323,0.36244,0.366176,0.402044,0.414374,0.382525,0.386587,0.41216,0.448279,0.425865,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30096,"Lu,X., Assiri,A.M., Erdman,D.D.","",Saudi Arabia,Homo sapiens,"lung, oronasopharynx",2/5/2015,"Middle East respiratory syndrome coronavirus isolate Hu/Riyadh-KSA-2716/2015, complete genome",MERS,9606,-0.950398339260615,0.386587,-1.07785544390587
KU182964,0.0974275,0.145312,0.172758,0.177714,0.169294,0.176367,0.170043,0.165822,0.168194,0.159401,0.155212,0.155306,0.144959,0.706214689265537,Bat coronavirus,Unknown,Betacoronavirus,28761,"Xu,L., Zhang,F., Yang,W., Jiang,T., Lu,G., He,B., Li,X., Hu,T., Chen,G., Feng,Y., Zhang,Y., Fan,Q., Feng,J., Zhang,H., Tu,C.",26847648,China,Rhinolophus ferrumequinum,abdominal cavity,2013-08,"Bat coronavirus isolate JTMC15, complete genome",Bat coronavirus,59479,-1.78263720389881,0.168194,0.776454048731617
KU182965,0.121285,0.209029,0.290079,0.358705,0.37769,0.394533,0.429237,0.431766,0.406368,0.41216,0.363592,0.356565,0.339586,0.175141242937853,Bat coronavirus,Unknown,Betacoronavirus,30321,"Xu,L., Zhang,F., Yang,W., Jiang,T., Lu,G., He,B., Li,X., Hu,T., Chen,G., Feng,Y., Zhang,Y., Fan,Q., Feng,J., Zhang,H., Tu,C.",26847648,China,Myotis daubentonii,abdominal cavity,2012-12,"Bat coronavirus isolate JPDB144, complete genome",Bat coronavirus,98922,-0.900496125975514,0.406368,-0.67863973800835
KU558922,0.11814,0.20832,0.276376,0.358705,0.37769,0.415046,0.421391,0.445706,0.46025,0.473183,0.390467,0.391212,0.405585,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31039,"Lau,S.K., Tsang,A.K., Shakeel Ahmed,S., Mahbub Alam,M., Ahmed,Z., Wong,P.C., Yuen,K.Y., Woo,P.C., Lau,S.K.P., Tsang,A.K.L., Ahmed,S.S., Wong,P.-C., Yuen,K.-Y., Woo,P.C.Y.",27274850,Bangladesh,Bubalus bubalis,unknown,10/1/2014,"Betacoronavirus 1 isolate Buffalo coronavirus B1-24F, complete genome",Betacoronavirus 1,89462,-0.77598545886895,0.46025,0.00618731132456073
KU762338,0.137536,0.23804,0.307887,0.400643,0.396369,0.451491,0.448402,0.420377,0.46025,0.41216,0.448279,1,1,0.23728813559322,Rousettus bat coronavirus GCCDC1,Betacoronavirus,Betacoronavirus,30161,"Huang,C., Liu,J., Xu,W., Jin,T., Shi,Y., Ji,W., Jia,H., Zhou,Y., Wen,H., Zhao,H., Liu,H., Li,H., Wang,Q., Wu,Y., Wang,L., Liu,D., Liu,G., Yu,H., Holmes,E., Lu,L., Gao,G.F.","",China,Rousettus leschenaultii,feces,5/28/2014,"Rousettus bat coronavirus isolate GCCDC1 356, complete genome",Rousettus bat coronavirus GCCDC1,9408,-0.77598545886895,0.46025,0.366904089687167
KU973692,0.0965949,0.135955,0.162621,0.163811,0.159275,0.157548,0.157783,0.153381,0.152167,0.147544,0.144306,0.144811,0.139745,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29722,"Wang,L., Fu,S., Cao,Y., Zhang,H., Feng,Y., Yang,W., Nie,K., Ma,X., Liang,G.",28352124,China,Rhinolophus pusillus,unknown,2012,"UNVERIFIED: SARS-related coronavirus isolate F46, complete genome",SARS-like,159858,-1.88277667703712,0.152167,0.597450339605806
KX108942,0.133492,0.226774,0.305832,0.361176,0.367978,0.394533,0.408026,0.367471,0.386587,0.473183,0.411802,0.356565,0.35328,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30099,"Lau,S.K., Wernery,R., Wong,E.Y., Joseph,S., Tsang,A.K., Patteril,N.A., Elizabeth,S.K., Chan,K.H., Muhammed,R., Kinne,J., Yuen,K.Y., Wernery,U., Woo,P.C., Lau,S.K.P., Wong,E.Y.M., Tsang,A.K.L., Woo,P.C.Y.",27999424,United Arab Emirates,Camelus dromedarius,unknown,2/15/2015,"Middle East respiratory syndrome coronavirus isolate D389/15, complete genome",MERS,9838,-0.950398339260615,0.386587,-1.07785544390587
KX432213,0.119427,0.212513,0.281601,0.358705,0.396369,0.415046,0.421391,0.431766,0.436405,0.473183,0.411802,0.391212,0.405585,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30868,"Wang,Y., Lu,S., Tan,W.","",China,Canis lupus familiaris,unknown,2014,"Canine respiratory coronavirus strain BJ232, complete genome",Betacoronavirus 1,9615,-0.829184567710305,0.436405,-0.352808204055502
KX442564,0.130097,0.218802,0.300419,0.366353,0.375646,0.384571,0.438132,0.372096,0.371816,0.43468,0.363592,0.391212,0.372583,0.180790960451977,Hypsugo bat coronavirus HKU25,Unknown,Betacoronavirus,30498,"Lau,S.K.P., Zhang,L., Luk,H.K.H., Xiong,L., Peng,X., Li,K.S.M., He,X., Zhao,P.S.-H., Fan,R.Y.Y., Wong,A.C.P., Ahmed,S.S., Cai,J.-P., Chan,J.F.W., Sun,Y., Jin,D., Chen,H., Lau,T.C.K., Kok,R.K.H., Li,W., Yuen,K.-Y., Woo,P.C.Y.","",China,Hypsugo pulveratus,feces,9/14/2013,"Hypsugo bat coronavirus HKU25 isolate YD131305, complete genome",Hypsugo bat coronavirus HKU25,867834,-0.989356170731537,0.371816,-0.969356251160655
